dt,grain_id,v,ASP_monthly,ASP_Consumer,ASP_Graphics,ASP_Mobile,ASP_PC,ASP_Server,MACRO KR CPI,MACRO US CPI,MACRO CN CPI,MACRO US Unemployment Rate,MACRO China Unemployment Rate,MACRO US Interest Rate,MACRO China LPR,MACRO US PMI Manufacturing,MACRO China PMI,MACRO China Credit Impulse,MACRO 70 Cities Housing Price YoY,MACRO KR CCI,MACRO Conference Board US,MACRO Conference Board CHINA,MACRO M1 Money Stock,MACRO M2 Money Stock,MACRO CN PPI,ASP (1Gb eqM),bit demand(mGb) AI accelerators,bit demand(mGb) Data center servers,bit demand(mGb) Deskbound PCs,bit demand(mGb) Total,bit demand(mGb) Upgrade module,consumer demand (mGb)-Total,DRAM demand (Gbm) Total,DRAM revenue ($m),Global demand(1Gbeqm) Total demand,Mobile commdem(mGb) High-end smartphone,Mobile commdem(mGb) Low-end smartphone,Mobile commdem(mGb) Mid-end smartphone,Mobile commdem(mGb) Tablets,Mobile commdem(mGb) Total,Unit shipments by app Total,Wired application dem (Gbm) Total,Total Vendor Revenue,Total Shipment Units,Total End-User Spending,Memory capex ($bn R),Industry capex ($bn R),(smartphone)SI-per-ST Ratio Total,(smartphone)Sell-Through Total Market,(smartphone)Sell-In Total,(smartphone)Inventory of new products Total,(smartphone)Inventory of lifetime shipments Total,(smartphone)Inventory in weeks of lifetime shipments Total,(handset)SI-per-ST Ratio Total,(handset)Sell-Through Total Market,(handset)Sell-In Total,(handset)Inventory of new products Total,(handset)Inventory of lifetime shipments Total,CN10YT=RR,CN3YT=RR,US10YT=RRPS,US3YT=RRPS,BZZc1,GCc1,HGc1,NGc1,PAc1,PLc1,CSI300,INX,OVX,SKEWX,VIX,ASP by vendor Micron,ASP by vendor Samsung,ASP by vendor SK hynix,DRAM ASP forecast 1Gb equivalent price,DRAM quarterly shipments 1Gb equivalent unit,Gb per wafer Industry average,Global supply(1Gbeqm) Total supply,Industry operating income,Industry operating margin,Micron cash costs,"Micron fab 12"" total (1Gb million units)",Micron fab Total output (1Gb million units),Micron loaded costs,Micron shipments 1Gb equivalent unit,Nanya loaded costs,Samsung cash costs,"Samsung fab 12"" total (1Gb million units)",Samsung fab Total (K wafers/quarter),Samsung loaded costs,Samsung shipments 1Gb equivalent unit,Shipment detail_Y 1Gb equivalent,Shipments pivot table total,SK hynix cash costs,"SK hynix fab 12"" total (1Gb million units)",SK hynix fab Total (K wafers/quarter),SK hynix loaded costs,SK hynix shipments 1Gb equivalent unit,Supply-Production-based Total,Total DRAM shipments(1Gbeqm),Waferoutput12-inch Micron,Waferoutput12-inch Samsung,Waferoutput12-inch SK hynix,Waferoutput12-inch Total,Capex by region ($m)-Total,Capex by Tech ($m)-Memory,Days of inventory,Days of inventory (R),Days of inventory by technology group - Analog,Days of inventory by technology group - Average DOI,Days of inventory by technology group - Discrete,Days of inventory by technology group - Logic,Days of inventory by technology group - Memory,Days of inventory by technology group - Microcomponents,DOI Inventory(mil),Fabless semiconductor companies Inventory(mil),Fndry rev forecast-IDM foundry revenue,Fndry rev forecast-Pure-play foundry revenue,Fndry rev forecast-Total foundry revenue,Foundry revenue by IDM by region (incl Samsung)-Total,Global capex,Global semiconductor revenue($bn),IDMs Inventory(mil),Industry revenue without memory ($bn),Inventory coverage,Memory capex,Memory revenue ($bn),Min average Max average,Pure-play foundries Inventory(mil),Quarterly foundry revenue-Total,Quarterly industry inventory value (L),Quarterly industry inventory value (L) - k,Quarterly semiconductor industry revenue (L) - k,Quarterly semiconductor industry revenue (R),Revenue of fabless semiconductor companies,Semiconductor revenue,Total industry capex ($bn),Total industry revenue ($bn),Total industry silicon (Msquareinch)Total,Total Inventory(mil),Total semiconductor industry revenue,Total-Quarterly industry revenue (R),Wafer size-total,DRAMDXI
2022-06-01,ASP_monthly,0.48,0.484678784,0.645051196,0.787114822,0.413572532,0.492190814,0.49096233,106.83,8.3,102.9,3.6,6.1,0.875,3.7,55.4,42.7,55.4,0.7,4.3,70.152,86.7,20593.9,21608.3,8.0,0.488318199,343.239847,15509.52956,1948.552152,26600.97059,1777.167531,2514.221071,47038.57809,24628.6832,47013.15926,5328.051449,3044.431882,5975.820166,902.559215,15668.55357,977.798704,1047.021536,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,1.000513804,99.125347,99.176278,50.89744568,233.6428377,10.20600197,0.999717898,118.283368,118.25,87.231619,514.9291715,0.9726668059090909,0.9768770695,0.9718858400454546,0.972936451,111.85772727272727,1846.1818181818182,4.251772727272727,8.18909090909091,2033.0863636363638,949.9045454545455,3992.342727272727,4045.718181818182,51.46909090909091,123.28727272727274,29.276363636363637,0.506302521,0.473542263,0.485851852,0.488318199,49675.97617,11403.77025,54840.73114,11156.01146,0.452968247,0.191552955,11791.06632,11791.06632,0.269352941,11900.0,0.451117434,0.138046194,24620.0156,1986.0,0.255712822,21841.0985,196111.3543,49675.97617,0.217765364,15530.38272,1215.0,0.315803704,13500.0,54840.73114,49675.97617,990,1986,1215,4809,38278.4,67261,101.8644777,101.8644777,110.2456083,101.8644777,111.4432282,90.93819735,94.3400802,102.3552743,101.8644777,13668.0,11048.0,83662.0,94710.0,3244,38278.4,594.6560006,54074.34,426.0830004,0.487109689,16292.88335,168.5730002,3.750791589,10785.1,25685.0,78527.44,78.52744,161.171,161211,54.27220607,161211,148.20284,594.6560006,14210.958,78527.44,161.211,161211,6864906.0,38059.932272727274
2022-07-01,ASP_monthly,0.38,0.480090625,0.645051196,0.787114822,0.413572532,0.492190814,0.49096233,107.5,8.6,102.7,3.6,5.9,1.625,3.7,56.1,48.4,56.1,-0.1,3.1,62.835,86.8,20597.9,21623.5,6.4,0.488318199,343.239847,15509.52956,1948.552152,26600.97059,1777.167531,2514.221071,47038.57809,24628.6832,47013.15926,5328.051449,3044.431882,5975.820166,902.559215,15668.55357,977.798704,1047.021536,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,1.025828856,94.998207,97.451902,51.24477152,236.0965327,10.76123454,1.008373074,114.045092,115.0,71.598365,515.8840795,0.972645262409091,0.9766831205,0.9695103336363636,0.9693952586818182,117.45727272727272,1834.5954545454545,4.1205,7.568181818181818,1880.8227272727272,951.5636363636364,4272.610454545455,3888.76,47.09818181818182,120.98272727272727,28.23318181818182,0.506302521,0.473542263,0.485851852,0.488318199,49675.97617,11403.77025,54840.73114,11156.01146,0.452968247,0.191552955,11791.06632,11791.06632,0.269352941,11900.0,0.451117434,0.138046194,24620.0156,1986.0,0.255712822,21841.0985,196111.3543,49675.97617,0.217765364,15530.38272,1215.0,0.315803704,13500.0,54840.73114,49675.97617,990,1986,1215,4809,38278.4,67261,101.8644777,101.8644777,110.2456083,101.8644777,111.4432282,90.93819735,94.3400802,102.3552743,101.8644777,13668.0,11048.0,83662.0,94710.0,3244,38278.4,594.6560006,54074.34,426.0830004,0.487109689,16292.88335,168.5730002,3.750791589,10785.1,25685.0,78527.44,78.52744,161.171,161211,54.27220607,161211,148.20284,594.6560006,14210.958,78527.44,161.211,161211,6864906.0,38244.43863636364
2022-08-01,ASP_monthly,0.38,0.389355979,0.645051196,0.787114822,0.413572532,0.492190814,0.49096233,108.21,9.1,102.7,3.6,5.5,2.375,3.7,53.0,54.1,53.0,-0.5,-3.2,53.797,88.9,20565.1,21626.1,6.1,0.488318199,343.239847,15509.52956,1948.552152,26600.97059,1777.167531,2514.221071,47038.57809,24628.6832,47013.15926,5328.051449,3044.431882,5975.820166,902.559215,15668.55357,977.798704,1047.021536,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,1.011870889,96.723086,97.871275,59.69675913,237.2447217,10.62072859,1.00852839,114.146514,115.12,62.746386,516.8575655,0.9727203682380952,0.9765251968095238,0.9718864695238094,0.9706160752380952,105.03476190476191,1733.0904761904762,3.4067142857142856,7.117571428571428,1966.8476190476192,862.695238095238,4319.440952380952,3907.615238095238,50.387619047619054,119.95095238095237,24.995238095238093,0.506302521,0.473542263,0.485851852,0.488318199,49675.97617,11403.77025,54840.73114,11156.01146,0.452968247,0.191552955,11791.06632,11791.06632,0.269352941,11900.0,0.451117434,0.138046194,24620.0156,1986.0,0.255712822,21841.0985,196111.3543,49675.97617,0.217765364,15530.38272,1215.0,0.315803704,13500.0,54840.73114,49675.97617,990,1986,1215,4809,38278.4,67261,101.8644777,101.8644777,110.2456083,101.8644777,111.4432282,90.93819735,94.3400802,102.3552743,101.8644777,13668.0,11048.0,83662.0,94710.0,3244,38278.4,594.6560006,54074.34,426.0830004,0.487109689,16292.88335,168.5730002,3.750791589,10785.1,25685.0,78527.44,78.52744,161.171,161211,54.27220607,161211,148.20284,594.6560006,14210.958,78527.44,161.211,161211,6864906.0,37365.01142857143
2022-09-01,ASP_monthly,0.38,0.439801269,0.607215007,0.808146286,0.396475143,0.463450181,0.482858568,108.73,8.5,103.2,3.5,5.4,2.375,3.7,52.8,52.5,52.8,-0.9,-13.8,55.411,87.9,20475.1,21591.1,4.2,0.473825149,357.5415073,17132.44476,1967.175871,27466.09636,1842.20795,2402.92926,47519.44818,25404.0,47482.73749,4794.929087,2620.826946,6706.613203,764.0247421,15315.3863,937.1645694,1017.423898,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,1.026165534,94.230334,96.695921,56.48202472,239.7103087,11.01498416,1.034960469,111.018733,114.9,56.110056,520.7388325,0.9738559884782608,0.9780667777826086,0.9718284083043478,0.9686844863478261,97.7408695652174,1762.4782608695652,3.6149999999999998,8.779478260869565,2126.534782608696,898.9260869565217,4140.191739130435,4158.563043478261,48.837391304347825,123.82826086956523,22.169565217391302,0.485596708,0.46961039,0.471275168,0.473825149,52702.98562,11812.01078,58115.09303,12167.26719,0.478950842,0.204784725,12322.07064,12322.07064,0.287958848,12150.0,0.451117434,0.124224057,25699.56361,2040.0,0.230109091,23100.0,196111.3543,52702.98562,0.185234125,16985.3856,1245.0,0.268626846,14900.0,58115.09303,52702.98562,990,2040,1245,4920,42867.96,67261,106.3528728,106.3528728,112.4025182,106.3528728,114.4228183,94.27070136,106.0755133,104.5928129,106.3528728,15450.0,11048.0,83662.0,94710.0,3293,42867.96,594.6560006,57022.36,426.0830004,0.532321028,17547.21547,168.5730002,3.489969079,11351.7,26692.0,83824.06,83.82406,157.412,157469,52.33444534,157469,148.20284,594.6560006,14210.958,83824.06,157.469,157469,6979841.0,33946.08782608696
2022-10-03,ASP_monthly,0.27,0.402706703,0.607215007,0.808146286,0.396475143,0.463450181,0.482858568,108.63,8.3,103.1,3.7,5.3,3.125,3.65,52.8,51.7,52.8,-1.3,-11.0,62.62,87.0,20351.4,21539.4,2.3,0.473825149,357.5415073,17132.44476,1967.175871,27466.09636,1842.20795,2402.92926,47519.44818,25404.0,47482.73749,4794.929087,2620.826946,6706.613203,764.0247421,15315.3863,937.1645694,1017.423898,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,1.004667933,94.72202,95.164176,55.70552672,240.1524647,10.97801939,1.017582972,111.342272,113.3,57.239147,522.6965605,0.9739380338636363,0.978312026,0.9661676397272726,0.9628344966363636,90.44727272727272,1680.0318181818182,3.4775454545454547,7.804272727272727,2106.072727272727,872.0272727272727,3965.0550000000003,3853.872272727273,50.592727272727274,119.65,27.34181818181818,0.485596708,0.46961039,0.471275168,0.473825149,52702.98562,11812.01078,58115.09303,12167.26719,0.478950842,0.204784725,12322.07064,12322.07064,0.287958848,12150.0,0.451117434,0.124224057,25699.56361,2040.0,0.230109091,23100.0,196111.3543,52702.98562,0.185234125,16985.3856,1245.0,0.268626846,14900.0,58115.09303,52702.98562,990,2040,1245,4920,42867.96,67261,106.3528728,106.3528728,112.4025182,106.3528728,114.4228183,94.27070136,106.0755133,104.5928129,106.3528728,15450.0,11048.0,83662.0,94710.0,3293,42867.96,594.6560006,57022.36,426.0830004,0.532321028,17547.21547,168.5730002,3.489969079,11351.7,26692.0,83824.06,83.82406,157.412,157469,52.33444534,157469,148.20284,594.6560006,14210.958,83824.06,157.469,157469,6979841.0,31441.268181818185
2022-11-01,ASP_monthly,0.27,0.335723299,0.607215007,0.808146286,0.396475143,0.463450181,0.482858568,108.82,8.2,103.4,3.5,5.5,3.875,3.65,50.9,50.9,50.9,-1.5,-8.4,63.05,87.2,20171.2,21429.5,0.9,0.473825149,357.5415073,17132.44476,1967.175871,27466.09636,1842.20795,2402.92926,47519.44818,25404.0,47482.73749,4794.929087,2620.826946,6706.613203,764.0247421,15315.3863,937.1645694,1017.423898,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,1.029780889,106.857724,110.040042,60.29268469,243.3347827,9.860210095,1.037936996,124.024869,128.73,66.807121,527.4016915,0.9733849884761904,0.9776966289999999,0.9618117181904763,0.9580135012857143,93.59380952380953,1665.838095238095,3.4738571428571428,6.084904761904762,2060.7380952380954,930.1095238095238,3733.830952380952,3726.050952380953,50.61428571428572,117.74285714285713,30.005714285714287,0.485596708,0.46961039,0.471275168,0.473825149,52702.98562,11812.01078,58115.09303,12167.26719,0.478950842,0.204784725,12322.07064,12322.07064,0.287958848,12150.0,0.451117434,0.124224057,25699.56361,2040.0,0.230109091,23100.0,196111.3543,52702.98562,0.185234125,16985.3856,1245.0,0.268626846,14900.0,58115.09303,52702.98562,990,2040,1245,4920,42867.96,67261,106.3528728,106.3528728,112.4025182,106.3528728,114.4228183,94.27070136,106.0755133,104.5928129,106.3528728,15450.0,11048.0,83662.0,94710.0,3293,42867.96,594.6560006,57022.36,426.0830004,0.532321028,17547.21547,168.5730002,3.489969079,11351.7,26692.0,83824.06,83.82406,157.412,157469,52.33444534,157469,148.20284,594.6560006,14210.958,83824.06,157.469,157469,6979841.0,30031.38142857143
2022-12-01,ASP_monthly,0.27,0.311200932,0.56503977,0.728602011,0.318943081,0.345171962,0.37826897,109.16,7.7,103.5,3.7,5.5,3.875,3.65,50.2,49.0,50.2,-1.6,-11.0,64.449,86.8,19977.1,21342.2,-1.3,0.37867668,314.9088485,16996.19718,1912.475908,27106.72696,1724.235918,2853.84718,49175.12511,17878.0,49142.83199,5106.568255,2550.549622,7677.264394,905.6549342,16658.96382,943.1995435,1128.173767,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,0.979917206,105.100716,102.99,56.38103461,237.2712161,9.7752366,1.001756347,121.586452,121.8,64.830967,523.6623925,0.972881085909091,0.9768043949545454,0.9626549802272727,0.958494992090909,90.855,1726.9045454545455,3.674136363636364,6.469681818181818,1905.140909090909,1009.5772727272728,3765.191363636364,3922.478181818182,46.75636363636364,115.425,23.29909090909091,0.397260274,0.372033589,0.378581222,0.37867668,46245.25601,11927.67687,60580.67082,6038.102186,0.337739243,0.213581713,12650.46552,12650.46552,0.300328767,10950.0,0.451117434,0.125526119,27320.67758,2145.0,0.232520993,19173.0,196111.3543,46245.25601,0.182737927,17444.11248,1305.0,0.265006856,13857.0,60580.67082,46245.25601,990,2145,1305,5079,46231.4,67261,117.8471871,117.8471871,120.4835053,117.8471871,113.808113,118.4893988,117.9308816,118.524037,117.8471871,17331.0,11048.0,83662.0,94710.0,3614,46231.4,594.6560006,61569.48,426.0830004,0.616651715,18747.6578,168.5730002,6.266161616,11283.6,28039.0,90184.08,90.18408,146.184,146248,50.94394232,146248,148.20284,594.6560006,14210.958,90184.08,146.248,146248,7249478.0,27308.64
2023-01-02,ASP_monthly,0.22,0.27763552,0.56503977,0.728602011,0.318943081,0.345171962,0.37826897,109.07,7.1,103.3,3.7,5.7,4.375,3.65,49.0,47.1,49.0,-1.6,-13.4,61.006,85.5,19921.7,21409.4,-1.3,0.37867668,314.9088485,16996.19718,1912.475908,27106.72696,1724.235918,2853.84718,49175.12511,17878.0,49142.83199,5106.568255,2550.549622,7677.264394,905.6549342,16658.96382,943.1995435,1128.173767,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,0.957247907,99.0548,94.82,51.8742583,229.9938471,10.05376174,0.989128105,114.747523,113.5,63.424777,519.3723005,0.9717894269999999,0.9756799947272726,0.9650473893181818,0.9610367572272728,81.45863636363636,1797.059090909091,3.815840909090909,5.736727272727273,1797.4454545454546,1032.8136363636365,3904.765909090909,3909.3100000000004,43.74045454545455,117.34,21.742727272727276,0.397260274,0.372033589,0.378581222,0.37867668,46245.25601,11927.67687,60580.67082,6038.102186,0.337739243,0.213581713,12650.46552,12650.46552,0.300328767,10950.0,0.451117434,0.125526119,27320.67758,2145.0,0.232520993,19173.0,196111.3543,46245.25601,0.182737927,17444.11248,1305.0,0.265006856,13857.0,60580.67082,46245.25601,990,2145,1305,5079,46231.4,67261,117.8471871,117.8471871,120.4835053,117.8471871,113.808113,118.4893988,117.9308816,118.524037,117.8471871,17331.0,11048.0,83662.0,94710.0,3614,46231.4,594.6560006,61569.48,426.0830004,0.616651715,18747.6578,168.5730002,6.266161616,11283.6,28039.0,90184.08,90.18408,146.184,146248,50.94394232,146248,148.20284,594.6560006,14210.958,90184.08,146.248,146248,7249478.0,26935.440909090907
2023-02-01,ASP_monthly,0.22,0.227084695,0.56503977,0.728602011,0.318943081,0.345171962,0.37826897,109.26,6.5,103.2,3.5,5.5,4.625,3.65,48.4,42.6,48.4,-1.5,-9.9,64.341,88.3,19810.5,21394.8,-0.7,0.37867668,314.9088485,16996.19718,1912.475908,27106.72696,1724.235918,2853.84718,49175.12511,17878.0,49142.83199,5106.568255,2550.549622,7677.264394,905.6549342,16658.96382,943.1995435,1128.173767,99389.53901,12918.0753,104407.0188,67.26228267,80.94055733,1.028823002,101.893134,104.83,59.67686584,227.7726611,9.679313844,1.053493261,117.618218,123.91,75.946155,520.5060305,0.9714977368181817,0.9754967245454546,0.965709755409091,0.9621064258636364,84.035,1897.0363636363638,4.1117954545454545,3.4704545454545452,1724.15,1052.4863636363636,4079.26,3956.8963636363637,40.32363636363636,118.1190909090909,20.267272727272726,0.397260274,0.372033589,0.378581222,0.37867668,46245.25601,11927.67687,60580.67082,6038.102186,0.337739243,0.213581713,12650.46552,12650.46552,0.300328767,10950.0,0.451117434,0.125526119,27320.67758,2145.0,0.232520993,19173.0,196111.3543,46245.25601,0.182737927,17444.11248,1305.0,0.265006856,13857.0,60580.67082,46245.25601,990,2145,1305,5079,46231.4,67261,117.8471871,117.8471871,120.4835053,117.8471871,113.808113,118.4893988,117.9308816,118.524037,117.8471871,17331.0,11048.0,83662.0,94710.0,3614,46231.4,594.6560006,61569.48,426.0830004,0.616651715,18747.6578,168.5730002,6.266161616,11283.6,28039.0,90184.08,90.18408,146.184,146248,50.94394232,146248,148.20284,594.6560006,14210.958,90184.08,146.248,146248,7249478.0,26596.778636363637
2023-03-01,ASP_monthly,0.22,0.328794579,0.456700715,0.671029734,0.206433757,0.253458384,0.242065768,110.07,6.4,104.0,3.4,5.5,4.625,3.65,47.4,52.9,47.4,-1.5,-9.3,69.829,91.2,19380.3,21163.3,-0.8,0.264218922,296.4299992,17256.10125,1892.245289,26642.94951,1599.819428,5361.082781,50875.49932,12824.0,50832.18559,5114.189398,2490.844182,7320.672549,846.1225273,16241.57991,980.0645191,1092.672705,124038.3022,13827.11583,130350.4592,73.25121542,103.6672446,0.987237938,100.067062,98.79,58.31274099,222.6704801,9.63517025,1.010614361,114.781666,116.0,73.264975,517.8992455,0.9717063568500001,0.9751550585500001,0.9638387907,0.9592620670500001,83.48400000000001,1852.595,4.089525,2.42935,1520.825,949.8299999999999,4110.8235,4079.655,37.052,122.124,20.161,0.303738318,0.259093131,0.243550218,0.264218922,47487.13647,12159.24358,63252.38509,1670.927186,0.13029688,0.182525449,12762.47213,12762.47213,0.256658879,10700.0,0.451117434,0.121687812,27916.26751,2175.0,0.225411024,20706.84,196111.3543,47487.13647,0.164583459,19348.9848,1395.0,0.238679214,13898.571,63252.38509,47487.13647,984,2175,1395,5202,49540.7,73249,135.7043327,135.7043327,136.1826146,135.7043327,127.6883353,158.1342675,121.884008,134.6324385,135.7043327,18570.8,13985.0,106667.0,120652.0,3834,49540.7,598.0600006,63855.96,453.6780007,0.708919418,20663.4588,144.3819999,13.3834261,11953.0,26251.0,94379.86,94.37976,133.063,133132,48.45040627,133132,176.91846,598.0600006,14633.607,94379.76,133.132,133132,7336620.0,24783.9025
2023-04-03,ASP_monthly,0.21,0.241657922,0.456700715,0.671029734,0.206433757,0.253458384,0.242065768,110.33,6.0,103.5,3.6,5.6,4.875,3.65,47.7,56.4,47.7,-1.2,-9.8,71.981,94.7,19232.8,21133.9,-1.4,0.264218922,296.4299992,17256.10125,1892.245289,26642.94951,1599.819428,5361.082781,50875.49932,12824.0,50832.18559,5114.189398,2490.844182,7320.672549,846.1225273,16241.57991,980.0645191,1092.672705,124038.3022,13827.11583,130350.4592,73.25121542,103.6672446,0.997102252,89.725894,89.465891,55.73974572,222.4104771,10.73310416,1.028104366,104.804535,107.75,77.484173,520.8447105,0.9720058448695653,0.9752746889130435,0.9646611743913044,0.9606514292608695,79.20695652173913,1912.9608695652173,4.049152173913043,2.407782608695652,1409.8826086956522,973.0347826086957,4022.9165217391305,3968.5591304347827,42.24304347826087,125.75,21.644347826086957,0.303738318,0.259093131,0.243550218,0.264218922,47487.13647,12159.24358,63252.38509,1670.927186,0.13029688,0.182525449,12762.47213,12762.47213,0.256658879,10700.0,0.451117434,0.121687812,27916.26751,2175.0,0.225411024,20706.84,196111.3543,47487.13647,0.164583459,19348.9848,1395.0,0.238679214,13898.571,63252.38509,47487.13647,984,2175,1395,5202,49540.7,73249,135.7043327,135.7043327,136.1826146,135.7043327,127.6883353,158.1342675,121.884008,134.6324385,135.7043327,18570.8,13985.0,106667.0,120652.0,3834,49540.7,598.0600006,63855.96,453.6780007,0.708919418,20663.4588,144.3819999,13.3834261,11953.0,26251.0,94379.86,94.37976,133.063,133132,48.45040627,133132,176.91846,598.0600006,14633.607,94379.76,133.132,133132,7336620.0,23201.866086956525
2023-05-01,ASP_monthly,0.21,0.201264879,0.456700715,0.671029734,0.206433757,0.253458384,0.242065768,110.52,5.0,103.2,3.5,5.3,5.125,3.65,46.3,57.0,46.3,-0.8,-8.0,66.709,94.9,18857.7,20924.5,-2.5,0.264218922,296.4299992,17256.10125,1892.245289,26642.94951,1599.819428,5361.082781,50875.49932,12824.0,50832.18559,5114.189398,2490.844182,7320.672549,846.1225273,16241.57991,980.0645191,1092.672705,124038.3022,13827.11583,130350.4592,73.25121542,103.6672446,1.008305681,91.186741,91.944109,55.0833422,223.1678451,10.59711926,1.031534279,105.968364,109.31,72.292615,524.1863465,0.9724273599,0.97569831095,0.96662194765,0.9637902532,83.4565,2001.5900000000001,4.00165,2.18795,1503.25,1052.125,4074.1775000000002,4120.6449999999995,35.567,130.8875,17.847,0.303738318,0.259093131,0.243550218,0.264218922,47487.13647,12159.24358,63252.38509,1670.927186,0.13029688,0.182525449,12762.47213,12762.47213,0.256658879,10700.0,0.451117434,0.121687812,27916.26751,2175.0,0.225411024,20706.84,196111.3543,47487.13647,0.164583459,19348.9848,1395.0,0.238679214,13898.571,63252.38509,47487.13647,984,2175,1395,5202,49540.7,73249,135.7043327,135.7043327,136.1826146,135.7043327,127.6883353,158.1342675,121.884008,134.6324385,135.7043327,18570.8,13985.0,106667.0,120652.0,3834,49540.7,598.0600006,63855.96,453.6780007,0.708919418,20663.4588,144.3819999,13.3834261,11953.0,26251.0,94379.86,94.37976,133.063,133132,48.45040627,133132,176.91846,598.0600006,14633.607,94379.76,133.132,133132,7336620.0,22144.935999999998
2023-06-01,ASP_monthly,0.21,0.217020351,0.378210843,0.43344385,0.174064947,0.209694612,0.200815673,110.77,4.9,103.0,3.4,5.2,5.125,3.65,47.1,54.4,47.1,-0.2,-4.8,68.538,87.1,18525.4,20660.3,-3.6,0.230714834,357.6426416,13618.24589,1261.167023,21925.15547,1422.293143,2629.484781,42249.63086,9582.0,42258.43086,4736.35178,2903.251698,6294.838078,893.7158112,15244.18049,820.984192,855.9701218,124038.3022,13827.11583,130350.4592,73.25121542,103.6672446,1.009066272,87.819885,88.616084,52.45742035,223.9640441,11.04265066,1.023728139,103.119256,105.566084,69.4818628,526.6331745,0.9733962933913043,0.9768551164782607,0.965444028347826,0.962981167,75.6895652173913,1991.2782608695652,3.7387608695652177,2.2941739130434784,1478.4739130434784,1065.0608695652174,3952.2347826086952,4148.750434782609,37.14847826086957,138.25,17.63608695652174,0.253731343,0.22275942,0.203302178,0.225538076,41531.78989,11478.81887,56889.02632,-2579.662814,-0.269219663,0.242876956,12187.9656,12187.9656,0.341522388,10050.0,0.451117434,0.150320435,24915.8448,2100.0,0.278449276,18014.9508,216421.2416,41531.78989,0.199068233,16823.90923,1335.0,0.288689093,11396.82822,56889.02632,41531.78989,933,2100,1335,4956,46551.54,73249,143.5140322,143.5140322,159.6112967,143.5140322,136.8010799,153.8142326,120.5952067,146.7483453,143.5140322,18571.3,13985.0,106667.0,120652.0,2653,46551.54,598.0600006,68289.77,453.6780007,0.823854387,17559.5033,144.3819999,24.66964107,12275.9,22676.0,99136.87,99.13697,120.242,120333,45.64351593,120333,176.91846,598.0600006,14633.607,99136.97,120.333,120333,7634297.0,21899.428260869565
2023-07-03,ASP_monthly,0.21,0.225122466,0.378210843,0.43344385,0.174064947,0.209694612,0.200815673,111.13,4.0,102.9,3.7,5.2,5.125,3.65,46.9,52.9,46.9,0.1,-1.9,63.481,88.2,18522.2,20823.8,-4.6,0.230714834,357.6426416,13618.24589,1261.167023,21925.15547,1422.293143,2629.484781,42249.63086,9582.0,42258.43086,4736.35178,2903.251698,6294.838078,893.7158112,15244.18049,820.984192,855.9701218,124038.3022,13827.11583,130350.4592,73.25121542,103.6672446,1.025469507,87.579396,89.81,49.74759739,226.1946481,11.18325623,1.036860833,103.302195,107.11,65.534884,530.4409795,0.9737085710454546,0.9778243556363637,0.963896214,0.9590238774090909,75.00227272727273,1942.4136363636362,3.8,2.4817727272727272,1330.7454545454545,980.3454545454545,3856.227727272727,4348.291818181818,35.33090909090909,144.66363636363636,13.945,0.253731343,0.22275942,0.203302178,0.225538076,41531.78989,11478.81887,56889.02632,-2579.662814,-0.269219663,0.242876956,12187.9656,12187.9656,0.341522388,10050.0,0.451117434,0.150320435,24915.8448,2100.0,0.278449276,18014.9508,216421.2416,41531.78989,0.199068233,16823.90923,1335.0,0.288689093,11396.82822,56889.02632,41531.78989,933,2100,1335,4956,46551.54,73249,143.5140322,143.5140322,159.6112967,143.5140322,136.8010799,153.8142326,120.5952067,146.7483453,143.5140322,18571.3,13985.0,106667.0,120652.0,2653,46551.54,598.0600006,68289.77,453.6780007,0.823854387,17559.5033,144.3819999,24.66964107,12275.9,22676.0,99136.87,99.13697,120.242,120333,45.64351593,120333,176.91846,598.0600006,14633.607,99136.97,120.333,120333,7634297.0,20732.93909090909
